1660576220091
PING 3.19.94.93 (3.19.94.93) 38(66) bytes of data.
46 bytes from 3.19.94.93: icmp_seq=1 ttl=37 time=241 ms
46 bytes from 3.19.94.93: icmp_seq=2 ttl=37 time=61.8 ms
46 bytes from 3.19.94.93: icmp_seq=3 ttl=37 time=266 ms
46 bytes from 3.19.94.93: icmp_seq=4 ttl=37 time=68.3 ms
46 bytes from 3.19.94.93: icmp_seq=5 ttl=37 time=78.8 ms
46 bytes from 3.19.94.93: icmp_seq=6 ttl=37 time=75.2 ms
46 bytes from 3.19.94.93: icmp_seq=7 ttl=37 time=67.1 ms
46 bytes from 3.19.94.93: icmp_seq=8 ttl=37 time=86.4 ms
46 bytes from 3.19.94.93: icmp_seq=9 ttl=37 time=73.2 ms
46 bytes from 3.19.94.93: icmp_seq=10 ttl=37 time=61.0 ms
46 bytes from 3.19.94.93: icmp_seq=11 ttl=37 time=56.5 ms
46 bytes from 3.19.94.93: icmp_seq=12 ttl=37 time=59.7 ms
46 bytes from 3.19.94.93: icmp_seq=13 ttl=37 time=58.7 ms
46 bytes from 3.19.94.93: icmp_seq=14 ttl=37 time=56.7 ms
46 bytes from 3.19.94.93: icmp_seq=15 ttl=37 time=69.4 ms
46 bytes from 3.19.94.93: icmp_seq=16 ttl=37 time=79.2 ms
46 bytes from 3.19.94.93: icmp_seq=17 ttl=37 time=78.0 ms
46 bytes from 3.19.94.93: icmp_seq=18 ttl=37 time=62.1 ms
46 bytes from 3.19.94.93: icmp_seq=19 ttl=37 time=249 ms
46 bytes from 3.19.94.93: icmp_seq=20 ttl=37 time=67.1 ms
46 bytes from 3.19.94.93: icmp_seq=21 ttl=37 time=69.3 ms
46 bytes from 3.19.94.93: icmp_seq=22 ttl=37 time=55.4 ms
46 bytes from 3.19.94.93: icmp_seq=23 ttl=37 time=59.2 ms
46 bytes from 3.19.94.93: icmp_seq=24 ttl=37 time=72.7 ms
46 bytes from 3.19.94.93: icmp_seq=25 ttl=37 time=71.0 ms
46 bytes from 3.19.94.93: icmp_seq=26 ttl=37 time=92.4 ms
46 bytes from 3.19.94.93: icmp_seq=27 ttl=37 time=81.8 ms
46 bytes from 3.19.94.93: icmp_seq=28 ttl=37 time=60.5 ms
46 bytes from 3.19.94.93: icmp_seq=29 ttl=37 time=66.2 ms
46 bytes from 3.19.94.93: icmp_seq=30 ttl=37 time=63.4 ms
46 bytes from 3.19.94.93: icmp_seq=31 ttl=37 time=66.8 ms
46 bytes from 3.19.94.93: icmp_seq=32 ttl=37 time=58.0 ms
46 bytes from 3.19.94.93: icmp_seq=33 ttl=37 time=58.2 ms
46 bytes from 3.19.94.93: icmp_seq=34 ttl=37 time=59.2 ms
46 bytes from 3.19.94.93: icmp_seq=35 ttl=37 time=59.3 ms
46 bytes from 3.19.94.93: icmp_seq=36 ttl=37 time=59.5 ms
46 bytes from 3.19.94.93: icmp_seq=37 ttl=37 time=60.9 ms
46 bytes from 3.19.94.93: icmp_seq=38 ttl=37 time=62.3 ms
46 bytes from 3.19.94.93: icmp_seq=39 ttl=37 time=70.1 ms
46 bytes from 3.19.94.93: icmp_seq=40 ttl=37 time=72.7 ms
46 bytes from 3.19.94.93: icmp_seq=41 ttl=37 time=74.3 ms
46 bytes from 3.19.94.93: icmp_seq=42 ttl=37 time=59.3 ms
46 bytes from 3.19.94.93: icmp_seq=43 ttl=37 time=58.3 ms
46 bytes from 3.19.94.93: icmp_seq=44 ttl=37 time=57.4 ms
46 bytes from 3.19.94.93: icmp_seq=45 ttl=37 time=58.1 ms
46 bytes from 3.19.94.93: icmp_seq=46 ttl=37 time=92.8 ms
46 bytes from 3.19.94.93: icmp_seq=47 ttl=37 time=61.3 ms
46 bytes from 3.19.94.93: icmp_seq=48 ttl=37 time=58.6 ms
46 bytes from 3.19.94.93: icmp_seq=49 ttl=37 time=69.1 ms
46 bytes from 3.19.94.93: icmp_seq=50 ttl=37 time=62.7 ms
46 bytes from 3.19.94.93: icmp_seq=51 ttl=37 time=61.4 ms
46 bytes from 3.19.94.93: icmp_seq=52 ttl=37 time=67.1 ms
46 bytes from 3.19.94.93: icmp_seq=53 ttl=37 time=59.3 ms
46 bytes from 3.19.94.93: icmp_seq=54 ttl=37 time=50.5 ms
46 bytes from 3.19.94.93: icmp_seq=55 ttl=37 time=59.0 ms
46 bytes from 3.19.94.93: icmp_seq=56 ttl=37 time=61.3 ms
46 bytes from 3.19.94.93: icmp_seq=57 ttl=37 time=60.7 ms
46 bytes from 3.19.94.93: icmp_seq=58 ttl=37 time=63.1 ms
46 bytes from 3.19.94.93: icmp_seq=59 ttl=37 time=68.3 ms
46 bytes from 3.19.94.93: icmp_seq=60 ttl=37 time=65.5 ms
46 bytes from 3.19.94.93: icmp_seq=61 ttl=37 time=68.0 ms
46 bytes from 3.19.94.93: icmp_seq=62 ttl=37 time=58.1 ms
46 bytes from 3.19.94.93: icmp_seq=63 ttl=37 time=64.2 ms
46 bytes from 3.19.94.93: icmp_seq=64 ttl=37 time=60.3 ms
46 bytes from 3.19.94.93: icmp_seq=65 ttl=37 time=57.2 ms
46 bytes from 3.19.94.93: icmp_seq=66 ttl=37 time=60.2 ms
46 bytes from 3.19.94.93: icmp_seq=67 ttl=37 time=51.5 ms
46 bytes from 3.19.94.93: icmp_seq=68 ttl=37 time=58.5 ms
46 bytes from 3.19.94.93: icmp_seq=69 ttl=37 time=53.5 ms
46 bytes from 3.19.94.93: icmp_seq=70 ttl=37 time=56.7 ms
46 bytes from 3.19.94.93: icmp_seq=71 ttl=37 time=59.3 ms
