PING 54.176.53.206 (54.176.53.206) 38(66) bytes of data.
46 bytes from 54.176.53.206: icmp_seq=1 ttl=44 time=433 ms
46 bytes from 54.176.53.206: icmp_seq=2 ttl=44 time=226 ms
46 bytes from 54.176.53.206: icmp_seq=3 ttl=44 time=78.5 ms
46 bytes from 54.176.53.206: icmp_seq=4 ttl=44 time=109 ms
46 bytes from 54.176.53.206: icmp_seq=5 ttl=44 time=85.7 ms
46 bytes from 54.176.53.206: icmp_seq=6 ttl=44 time=92.4 ms
46 bytes from 54.176.53.206: icmp_seq=7 ttl=44 time=84.2 ms
46 bytes from 54.176.53.206: icmp_seq=8 ttl=44 time=92.6 ms
46 bytes from 54.176.53.206: icmp_seq=9 ttl=44 time=125 ms
46 bytes from 54.176.53.206: icmp_seq=10 ttl=44 time=93.4 ms
46 bytes from 54.176.53.206: icmp_seq=11 ttl=44 time=92.5 ms
46 bytes from 54.176.53.206: icmp_seq=12 ttl=44 time=101 ms
46 bytes from 54.176.53.206: icmp_seq=13 ttl=44 time=101 ms
46 bytes from 54.176.53.206: icmp_seq=14 ttl=44 time=105 ms
46 bytes from 54.176.53.206: icmp_seq=15 ttl=44 time=114 ms
46 bytes from 54.176.53.206: icmp_seq=16 ttl=44 time=119 ms
46 bytes from 54.176.53.206: icmp_seq=17 ttl=44 time=132 ms
46 bytes from 54.176.53.206: icmp_seq=18 ttl=44 time=160 ms
46 bytes from 54.176.53.206: icmp_seq=19 ttl=44 time=90.5 ms
46 bytes from 54.176.53.206: icmp_seq=20 ttl=44 time=102 ms
46 bytes from 54.176.53.206: icmp_seq=21 ttl=44 time=120 ms
46 bytes from 54.176.53.206: icmp_seq=22 ttl=44 time=116 ms
46 bytes from 54.176.53.206: icmp_seq=23 ttl=44 time=111 ms
46 bytes from 54.176.53.206: icmp_seq=24 ttl=44 time=102 ms
46 bytes from 54.176.53.206: icmp_seq=25 ttl=44 time=92.0 ms
46 bytes from 54.176.53.206: icmp_seq=26 ttl=44 time=108 ms
46 bytes from 54.176.53.206: icmp_seq=27 ttl=44 time=103 ms
46 bytes from 54.176.53.206: icmp_seq=28 ttl=44 time=105 ms
46 bytes from 54.176.53.206: icmp_seq=29 ttl=44 time=102 ms
