idx,size,avail,enc_fin,offload,inf,recv
0,460800,1660415919988,1660415919988,1660415919990,25,1660415920597
19,460800,1660415920618,1660415920618,1660415920619,25,1660415920971
30,460800,1660415920986,1660415920986,1660415920988,25,1660415921331
41,460800,1660415921352,1660415921352,1660415921354,25,1660415921670
51,460800,1660415921685,1660415921685,1660415921687,25,1660415921951
59,460800,1660415921952,1660415921952,1660415921952,25,1660415922186
67,460800,1660415922218,1660415922218,1660415922220,25,1660415922496
76,460800,1660415922518,1660415922518,1660415922521,25,1660415922745
83,460800,1660415922752,1660415922752,1660415922753,25,1660415922991
91,460800,1660415923018,1660415923018,1660415923020,25,1660415923286
100,460800,1660415923318,1660415923318,1660415923320,25,1660415923680
111,460800,1660415923685,1660415923685,1660415923686,25,1660415923965
120,460800,1660415923985,1660415923985,1660415923987,25,1660415924770
144,460800,1660415924785,1660415924785,1660415924787,25,1660415925276
159,460800,1660415925285,1660415925285,1660415925288,25,1660415925606
169,460800,1660415925618,1660415925618,1660415925621,25,1660415926011
181,460800,1660415926018,1660415926018,1660415926021,25,1660415926276
189,460800,1660415926285,1660415926285,1660415926286,25,1660415926516
196,460800,1660415926518,1660415926518,1660415926520,25,1660415926826
206,460800,1660415926852,1660415926852,1660415926853,25,1660415927141
215,460800,1660415927152,1660415927152,1660415927154,25,1660415927405
223,460800,1660415927418,1660415927418,1660415927420,25,1660415927641
230,460800,1660415927652,1660415927652,1660415927654,25,1660415927851
236,460800,1660415927852,1660415927852,1660415927854,25,1660415928056
243,460800,1660415928086,1660415928086,1660415928087,25,1660415928326
251,460800,1660415928352,1660415928352,1660415928354,25,1660415928565
258,460800,1660415928585,1660415928585,1660415928587,25,1660415928796
265,460800,1660415928818,1660415928818,1660415928820,25,1660415929056
273,460800,1660415929085,1660415929085,1660415929087,25,1660415929285
280,460800,1660415929318,1660415929318,1660415929320,25,1660415929516
286,460800,1660415929518,1660415929518,1660415929520,25,1660415929741
293,460800,1660415929752,1660415929752,1660415929753,25,1660415929976
300,460800,1660415929985,1660415929985,1660415929987,25,1660415930218
307,460800,1660415930218,1660415930218,1660415930220,25,1660415930471
315,460800,1660415930485,1660415930485,1660415930487,25,1660415930730
323,460800,1660415930752,1660415930752,1660415930753,25,1660415931025
332,460800,1660415931052,1660415931052,1660415931053,25,1660415931706
352,460800,1660415931718,1660415931718,1660415931721,25,1660415931899
358,460800,1660415931918,1660415931918,1660415931920,25,1660415932170
366,460800,1660415932185,1660415932185,1660415932188,25,1660415932524
377,460800,1660415932552,1660415932552,1660415932554,25,1660415932844
386,460800,1660415932852,1660415932852,1660415932854,25,1660415933085
394,460800,1660415933118,1660415933118,1660415933121,25,1660415933484
405,460800,1660415933485,1660415933485,1660415933487,25,1660415933725
413,460800,1660415933752,1660415933752,1660415933754,25,1660415934009
421,460800,1660415934018,1660415934018,1660415934020,25,1660415934325
431,460800,1660415934352,1660415934352,1660415934354,25,1660415935251
458,460800,1660415935252,1660415935252,1660415935254,25,1660415935551
467,460800,1660415935551,1660415935551,1660415935555,25,1660415936250
488,460800,1660415936252,1660415936252,1660415936254,25,1660415936596
499,460800,1660415936618,1660415936618,1660415936620,25,1660415936842
506,460800,1660415936852,1660415936852,1660415936853,25,1660415937206
517,460800,1660415937218,1660415937218,1660415937221,25,1660415937407
523,460800,1660415937418,1660415937418,1660415937420,25,1660415937605
529,460800,1660415937618,1660415937618,1660415937620,25,1660415937839
536,460800,1660415937851,1660415937851,1660415937854,25,1660415938079
543,460800,1660415938085,1660415938085,1660415938086,25,1660415938284
549,460800,1660415938285,1660415938285,1660415938287,25,1660415938564
558,460800,1660415938585,1660415938585,1660415938588,25,1660415938799
565,460800,1660415938818,1660415938818,1660415938820,25,1660415938996
571,460800,1660415939018,1660415939018,1660415939020,25,1660415939316
580,460800,1660415939318,1660415939318,1660415939320,25,1660415939556
588,460800,1660415939585,1660415939585,1660415939587,25,1660415939836
