TIME_STAMP,Lon,Lat,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Event 5G-NR/LTE Events,5G KPI PCell RF Frequency [MHz],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,5G KPI PCell RF Serving PCI
2022-08-13 18:38:30.000000,-87.321617,41.437229,,,,,,
2022-08-13 18:38:30.700000,-71.577553,42.259129,,,,,,
2022-08-13 18:38:30.700000,-87.321617,41.437229,,,2638.95,66786.0,291.0,32.0
2022-08-13 18:38:30.711644,-87.321617,41.437229,,,,,,
2022-08-13 18:38:30.800000,-87.321617,41.437229,,,,,,
2022-08-13 18:38:30.900000,-87.321617,41.437229,,,2638.95,,,32.0
2022-08-13 18:38:30.900000,-71.577553,42.259129,,,,,,
2022-08-13 18:38:31.000000,-87.321617,41.437229,,,2638.95,66786.0,291.0,32.0
2022-08-13 18:38:31.000000,-71.577553,42.259129,,,,,,
2022-08-13 18:38:31.100000,-87.321617,41.437229,0.0,,,,,
2022-08-13 18:38:31.200000,-87.321617,41.437199,,,2638.95,66786.0,291.0,32.0
2022-08-13 18:38:31.200000,-71.577553,42.259129,,,,,,
2022-08-13 18:38:31.300000,-87.321617,41.437164,,,,66786.0,291.0,
2022-08-13 18:38:31.400000,-71.577553,42.259129,,,,,,
2022-08-13 18:38:31.400000,-87.321617,41.437134,,,2638.95,66786.0,291.0,32.0
2022-08-13 18:38:31.500000,-87.321617,41.437099,,,,66786.0,291.0,
2022-08-13 18:38:31.600000,-71.577553,42.259129,,,,,,
2022-08-13 18:38:31.600000,-87.321617,41.437069,0.018,,2638.95,66786.0,291.0,32.0
2022-08-13 18:38:31.700000,-87.321617,41.437038,,,,66786.0,291.0,
2022-08-13 18:38:31.800000,-71.577553,42.259129,,,,,,
2022-08-13 18:38:31.800000,-87.321617,41.437004,,,2638.95,,,32.0
2022-08-13 18:38:31.900000,-87.321617,41.436974,,,,,,
2022-08-13 18:38:32.000000,-71.577553,42.259129,,,,,,
2022-08-13 18:38:32.000000,-87.321617,41.436939,,,2638.95,66786.0,291.0,32.0
2022-08-13 18:38:32.100000,-71.577553,42.259129,,,,,,
2022-08-13 18:38:32.100000,-87.321617,41.436909,0.0,,2638.95,,,32.0
2022-08-13 18:38:32.200000,-87.321617,41.436878,,,,,,
2022-08-13 18:38:32.300000,-71.577553,42.259129,,,,,,
2022-08-13 18:38:32.300000,-87.321617,41.436844,,,2638.95,66786.0,291.0,32.0
2022-08-13 18:38:32.400000,-87.321617,41.436813,,,,,,
2022-08-13 18:38:32.500000,-87.321617,41.436779,,,2638.95,,,32.0
2022-08-13 18:38:32.500000,-71.577553,42.259129,,,,,,
2022-08-13 18:38:32.600000,-87.321609,41.436749,0.0,,2638.95,66786.0,291.0,32.0
2022-08-13 18:38:32.600000,-71.577553,42.259129,,,,,,
2022-08-13 18:38:32.700000,-87.321609,41.436718,,,,,,
2022-08-13 18:38:32.800000,-87.321609,41.436684,,,,,,
2022-08-13 18:38:32.900000,-87.321609,41.436653,,,2638.95,,,32.0
2022-08-13 18:38:32.900000,-71.577553,42.259129,,,,,,
2022-08-13 18:38:33.000000,-87.321609,41.436619,,,2638.95,66786.0,291.0,32.0
2022-08-13 18:38:33.000000,-71.577553,42.259129,,,,,,
2022-08-13 18:38:33.013053,-87.321609,41.436615,,eventA3,,,,
2022-08-13 18:38:33.100000,-87.321609,41.436588,0.0,,2638.95,66786.0,496.0,32.0
2022-08-13 18:38:33.116443,-87.321609,41.436584,,Handover Attempt,,,,
2022-08-13 18:38:33.116443,-77.763008,43.117741,,NR SCG Addition Attempt	 ,,,,
2022-08-13 18:38:33.137327,-77.763008,43.117741,,NR SCG Addition Success	 ,,,,
2022-08-13 18:38:33.137327,-87.321609,41.436577,,Handover Success,,,,
2022-08-13 18:38:33.145494,-87.321609,41.436573,,PRACH: Msg1(RA),,,,
2022-08-13 18:38:33.146780,-87.321609,41.436573,,,,,,
2022-08-13 18:38:33.158268,-87.321609,41.436569,,Received RAR[True],,,,
2022-08-13 18:38:33.158299,-87.321609,41.436569,,PRACH: Msg2(RAR),,,,
2022-08-13 18:38:33.158460,-87.321609,41.436569,,PRACH: Msg3(UE ID),,,,
2022-08-13 18:38:33.158491,-87.321609,41.436569,,,,,,
2022-08-13 18:38:33.158491,-77.763008,43.117741,,PRACH: Msg1(RA),,,,
2022-08-13 18:38:33.186133,-87.321609,41.436562,,,,,,
2022-08-13 18:38:33.200000,-87.321609,41.436558,,,,66786.0,496.0,
2022-08-13 18:38:33.270142,-77.763008,43.117741,,PRACH: Msg3(UE ID),,,,
2022-08-13 18:38:33.270142,-77.763008,43.117741,,PRACH: Msg2(RAR),,,,
2022-08-13 18:38:33.270142,-87.321609,41.436535,,,,,,
2022-08-13 18:38:33.270142,-77.763008,43.117741,,PRACH: Msg4[Fail]			,,,,
2022-08-13 18:38:33.270142,-87.321609,41.436535,,,,,,
2022-08-13 18:38:33.270142,-87.321609,41.436535,,,,,,
2022-08-13 18:38:33.300000,-87.321609,41.436527,,,2638.95,66786.0,496.0,32.0
2022-08-13 18:38:33.300000,-71.577553,42.259129,,,,,,
2022-08-13 18:38:33.379389,-87.321609,41.436501,,,,,,
