idx,size,avail,enc_fin,offload,inf,recv
0,460800,1660099511824,1660099511824,1660099511825,25,1660099512621
24,460800,1660099512624,1660099512624,1660099512626,25,1660099513272
44,460800,1660099513292,1660099513292,1660099513294,25,1660099513712
57,460800,1660099513726,1660099513726,1660099513729,25,1660099514082
68,460800,1660099514094,1660099514094,1660099514095,25,1660099514691
87,460800,1660099514726,1660099514726,1660099514729,25,1660099515322
105,460800,1660099515324,1660099515324,1660099515327,25,1660099515911
123,460800,1660099515924,1660099515924,1660099515927,25,1660099516181
131,460800,1660099516191,1660099516191,1660099516193,25,1660099516691
147,460800,1660099516724,1660099516724,1660099516727,25,1660099517321
165,460800,1660099517324,1660099517324,1660099517328,25,1660099517941
184,460800,1660099517957,1660099517958,1660099517962,25,1660099518571
203,460800,1660099518591,1660099518591,1660099518593,25,1660099519211
222,460800,1660099519224,1660099519224,1660099519226,25,1660099519791
240,460800,1660099519824,1660099519824,1660099519827,25,1660099520441
259,460800,1660099520457,1660099520457,1660099520461,25,1660099521102
279,460800,1660099521124,1660099521124,1660099521128,25,1660099521681
296,460800,1660099521691,1660099521691,1660099521694,25,1660099522282
314,460800,1660099522291,1660099522291,1660099522293,25,1660099522661
326,460800,1660099522691,1660099522691,1660099522693,25,1660099523001
336,460800,1660099523024,1660099523024,1660099523026,25,1660099523582
353,460800,1660099523591,1660099523591,1660099523593,25,1660099524221
372,460800,1660099524224,1660099524224,1660099524227,25,1660099524781
389,460800,1660099524791,1660099524791,1660099524793,25,1660099525102
399,460800,1660099525124,1660099525124,1660099525126,25,1660099525541
412,460800,1660099525558,1660099525558,1660099525559,25,1660099526081
428,460800,1660099526091,1660099526091,1660099526093,25,1660099526672
446,460800,1660099526691,1660099526691,1660099526693,25,1660099527321
465,460800,1660099527324,1660099527324,1660099527327,25,1660099527931
484,460800,1660099527957,1660099527957,1660099527962,25,1660099528591
504,460800,1660099528624,1660099528624,1660099528627,25,1660099529351
526,460800,1660099529357,1660099529357,1660099529429,25,1660099530111
549,460800,1660099530124,1660099530124,1660099530127,25,1660099530622
564,460800,1660099530624,1660099530624,1660099530628,25,1660099530981
575,460800,1660099530991,1660099530991,1660099530992,25,1660099531584
