TIME_STAMP,Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Event 5G-NR/LTE Events,5G KPI PCell RF Frequency [MHz],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,5G KPI PCell RF Serving PCI,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],LTE KPI PCell Serving BandWidth(DL),5G KPI PCell RF BandWidth,LTE KPI PCell DL MCS0,5G KPI PCell Layer1 DL MCS (Avg),LTE KPI PDSCH BLER[%],5G KPI PCell Layer1 DL BLER [%],LTE KPI PCell Serving RSRP[dBm],5G KPI PCell RF Serving SS-RSRP [dBm],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],LTE KPI PCell UL MCS,5G KPI PCell Layer1 UL MCS (Avg),LTE KPI PUSCH BLER[%],5G KPI PCell Layer1 UL BLER [%],Smart Phone Smart Throughput Mobile Network Tx Byte
2022-08-11 19:13:53.000000,39.747471,-105.005203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 19:13:53.300000,39.747471,-105.005203,,,2638.95,,,574.0,,,,,,0.0,,,,,,,,,,,,,,,-90.82,,,,,,,0.0,,,,,,,,,,,,
2022-08-11 19:13:53.313253,39.747471,-105.005203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 19:13:53.400000,39.747471,-105.005203,,,,66487.0,227.0,,,,,,,0.0,,,,,,,,10.0,,,,,,-80.69,,,,,,,,0.0,,,,,,,,,,,,
2022-08-11 19:13:53.500000,39.747471,-105.005203,0.0,,2638.95,,,574.0,,,,,,0.0,,,,,,,,,,,,,,,-90.59,0.0,,,,,,0.0,,,,,,,,,,,,0.0
2022-08-11 19:13:53.600000,39.747471,-105.005203,,,2638.95,,,574.0,,,,,,0.0,,,,,,,,,,,,,,,-90.79,,,,,,,0.001,,,,,,,,,0.0,,0.0,
2022-08-11 19:13:53.700000,39.747471,-105.005203,,,,66487.0,227.0,,,,,,,0.0,,,,,,,,10.0,,,,,,-81.75,,,,,,,,0.0,,,,,,,,,,,,
2022-08-11 19:13:53.800000,39.747471,-105.005203,,,2638.95,,,574.0,,,,,,0.0,,,,,,,,,,,,,,,-91.72,,,,,,,0.0,,,,,,,,,,,,
2022-08-11 19:13:53.900000,39.747471,-105.005203,,,2638.95,,,574.0,,,,,,0.0,,,,,,,,,,,,,,,-91.49,,,,,,,0.002,,,,,,,,,4.0,,0.0,
2022-08-11 19:13:54.000000,39.747471,-105.005203,0.0,,,66487.0,227.0,,,,,,,0.0,,,,,,,,10.0,,,,,,-82.31,,0.0,,,,,,0.0,,,,,,,,,,,,0.0
2022-08-11 19:13:54.100000,39.747471,-105.005203,,,2638.95,,,574.0,,,,,,0.0,,,,,,,,,,,,,,,-92.5,,,,,,,0.0,,,,,,,,,,,,
2022-08-11 19:13:54.200000,39.747475,-105.005211,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.006,,,,,,,,,0.0,,0.0,
2022-08-11 19:13:54.300000,39.747478,-105.005211,,,2638.95,,,574.0,,,,,,0.0,,,,,,,,,,,,,,,-91.02,,,,,,,0.0,,,,,,,,,,,,
