idx,size,avail,enc_fin,offload,inf,recv
0,460800,1660331343569,1660331343569,1660331343570,25,1660331344226
20,460800,1660331344236,1660331344236,1660331344237,25,1660331344482
28,460800,1660331344503,1660331344503,1660331344506,25,1660331344726
35,460800,1660331344736,1660331344736,1660331344740,25,1660331344991
43,460800,1660331345002,1660331345002,1660331345003,25,1660331345221
50,460800,1660331345236,1660331345236,1660331345237,25,1660331345451
57,460800,1660331345469,1660331345469,1660331345471,25,1660331345731
65,460800,1660331345735,1660331345735,1660331345738,25,1660331345960
72,460800,1660331345969,1660331345969,1660331345972,25,1660331346196
79,460800,1660331346202,1660331346202,1660331346204,25,1660331346460
87,460800,1660331346469,1660331346469,1660331346471,25,1660331346706
95,460800,1660331346736,1660331346736,1660331346738,25,1660331346956
102,460800,1660331346969,1660331346969,1660331346973,25,1660331347226
110,460800,1660331347235,1660331347235,1660331347238,25,1660331347472
118,460800,1660331347502,1660331347502,1660331347505,25,1660331347741
126,460800,1660331347769,1660331347769,1660331347770,25,1660331348026
134,460800,1660331348036,1660331348036,1660331348037,25,1660331348261
141,460800,1660331348269,1660331348269,1660331348271,25,1660331348466
147,460800,1660331348469,1660331348469,1660331348471,25,1660331348736
156,460800,1660331348769,1660331348769,1660331348771,25,1660331348986
163,460800,1660331349002,1660331349002,1660331349005,25,1660331349216
170,460800,1660331349236,1660331349236,1660331349238,25,1660331349506
179,460800,1660331349536,1660331349536,1660331349538,25,1660331349771
187,460800,1660331349802,1660331349802,1660331349804,25,1660331350021
194,460800,1660331350035,1660331350035,1660331350038,25,1660331350306
203,460800,1660331350336,1660331350336,1660331350338,25,1660331350566
210,460800,1660331350569,1660331350569,1660331350571,25,1660331350802
217,460800,1660331350802,1660331350802,1660331350804,25,1660331351081
226,460800,1660331351102,1660331351102,1660331351104,25,1660331351316
233,460800,1660331351335,1660331351335,1660331351338,25,1660331351570
241,460800,1660331351602,1660331351602,1660331351604,25,1660331351886
250,460800,1660331351902,1660331351902,1660331351904,25,1660331352120
257,460800,1660331352135,1660331352135,1660331352138,25,1660331352346
264,460800,1660331352369,1660331352369,1660331352371,25,1660331352636
273,460800,1660331352669,1660331352669,1660331352671,25,1660331352951
282,460800,1660331352969,1660331352969,1660331352971,25,1660331353266
291,460800,1660331353269,1660331353269,1660331353271,25,1660331353551
300,460800,1660331353569,1660331353569,1660331353571,25,1660331353791
307,460800,1660331353802,1660331353802,1660331353805,25,1660331354026
314,460800,1660331354036,1660331354036,1660331354038,25,1660331354321
323,460800,1660331354335,1660331354335,1660331354338,25,1660331354565
330,460800,1660331354569,1660331354569,1660331354570,25,1660331354806
338,460800,1660331354836,1660331354836,1660331354838,25,1660331355101
346,460800,1660331355102,1660331355102,1660331355104,25,1660331355336
354,460800,1660331355369,1660331355369,1660331355371,28,1660331355596
361,460800,1660331355602,1660331355602,1660331355604,25,1660331355861
369,460800,1660331355869,1660331355869,1660331355872,25,1660331356086
376,460800,1660331356102,1660331356102,1660331356104,25,1660331356310
383,460800,1660331356335,1660331356335,1660331356338,25,1660331356592
391,460800,1660331356602,1660331356602,1660331356604,25,1660331356808
398,460800,1660331356835,1660331356835,1660331356838,25,1660331357051
405,460800,1660331357069,1660331357069,1660331357071,25,1660331357321
413,460800,1660331357335,1660331357335,1660331357338,25,1660331357546
420,460800,1660331357569,1660331357569,1660331357570,25,1660331357786
427,460800,1660331357802,1660331357802,1660331357804,25,1660331358061
435,460800,1660331358069,1660331358069,1660331358072,25,1660331358311
443,460800,1660331358335,1660331358335,1660331358338,25,1660331358581
451,460800,1660331358602,1660331358602,1660331358605,25,1660331358887
460,460800,1660331358902,1660331358902,1660331358904,25,1660331359133
467,460800,1660331359135,1660331359135,1660331359136,25,1660331359376
475,460800,1660331359402,1660331359402,1660331359404,25,1660331359651
483,460800,1660331359669,1660331359669,1660331359671,25,1660331359871
490,460800,1660331359902,1660331359902,1660331359904,25,1660331360111
497,460800,1660331360135,1660331360135,1660331360137,25,1660331360381
505,460800,1660331360402,1660331360402,1660331360405,25,1660331360606
512,460800,1660331360635,1660331360635,1660331360638,25,1660331360871
520,460800,1660331360902,1660331360902,1660331360904,25,1660331361156
528,460800,1660331361169,1660331361169,1660331361171,25,1660331361371
535,460800,1660331361402,1660331361402,1660331361404,25,1660331361594
541,460800,1660331361602,1660331361602,1660331361604,25,1660331361851
549,460800,1660331361869,1660331361869,1660331361871,25,1660331362066
555,460800,1660331362069,1660331362069,1660331362072,25,1660331362273
562,460800,1660331362302,1660331362302,1660331362304,25,1660331362541
570,460800,1660331362569,1660331362569,1660331362571,25,1660331362776
577,460800,1660331362802,1660331362802,1660331362804,25,1660331363016
584,460800,1660331363035,1660331363035,1660331363038,25,1660331363286
592,460800,1660331363302,1660331363302,1660331363304,25,1660331363516
