idx,size,avail,enc_fin,offload,inf,recv
0,460800,1660323908371,1660323908371,1660323908372,25,1660323909692
40,460800,1660323909699,1660323909699,1660323909702,25,1660323910327
59,460800,1660323910333,1660323910333,1660323910337,25,1660323910971
79,460800,1660323910999,1660323910999,1660323911002,25,1660323911607
98,460800,1660323911633,1660323911633,1660323911635,25,1660323912132
113,460800,1660323912133,1660323912133,1660323912136,25,1660323912642
129,460800,1660323912666,1660323912666,1660323912669,25,1660323913207
146,460800,1660323913233,1660323913233,1660323913236,25,1660323913791
163,460800,1660323913799,1660323913799,1660323913801,25,1660323914422
182,460800,1660323914433,1660323914433,1660323914436,25,1660323915026
200,460800,1660323915033,1660323915033,1660323915036,25,1660323915579
217,460800,1660323915599,1660323915599,1660323915602,25,1660323916133
234,460800,1660323916166,1660323916166,1660323916169,25,1660323916761
252,460800,1660323916766,1660323916766,1660323916768,25,1660323917356
270,460800,1660323917366,1660323917366,1660323917369,25,1660323918106
293,460800,1660323918133,1660323918133,1660323918135,25,1660323918826
314,460800,1660323918833,1660323918833,1660323918835,25,1660323919472
334,460800,1660323919499,1660323919499,1660323919502,25,1660323920152
354,460800,1660323920166,1660323920166,1660323920169,25,1660323920682
370,460800,1660323920699,1660323920699,1660323920703,25,1660323921182
385,460800,1660323921199,1660323921199,1660323921202,25,1660323921652
399,460800,1660323921666,1660323921666,1660323921668,25,1660323922146
414,460800,1660323922166,1660323922166,1660323922167,25,1660323922632
428,460800,1660323922633,1660323922633,1660323922636,25,1660323923251
447,460800,1660323923266,1660323923266,1660323923268,25,1660323923766
463,460800,1660323923799,1660323923799,1660323923802,25,1660323924272
478,460800,1660323924299,1660323924299,1660323924303,25,1660323924852
495,460800,1660323924866,1660323924866,1660323924869,25,1660323925441
513,460800,1660323925466,1660323925466,1660323925468,25,1660323925977
529,460800,1660323925999,1660323925999,1660323926002,25,1660323926566
547,460800,1660323926599,1660323926599,1660323926602,25,1660323927186
565,460800,1660323927199,1660323927199,1660323927202,25,1660323927793
