PING 3.19.94.93 (3.19.94.93) 38(66) bytes of data.
46 bytes from 3.19.94.93: icmp_seq=1 ttl=36 time=73.9 ms
46 bytes from 3.19.94.93: icmp_seq=2 ttl=36 time=58.4 ms
46 bytes from 3.19.94.93: icmp_seq=3 ttl=36 time=57.2 ms
46 bytes from 3.19.94.93: icmp_seq=4 ttl=36 time=55.5 ms
46 bytes from 3.19.94.93: icmp_seq=5 ttl=36 time=62.3 ms
46 bytes from 3.19.94.93: icmp_seq=6 ttl=36 time=53.6 ms
46 bytes from 3.19.94.93: icmp_seq=7 ttl=36 time=53.3 ms
46 bytes from 3.19.94.93: icmp_seq=8 ttl=36 time=55.7 ms
46 bytes from 3.19.94.93: icmp_seq=9 ttl=36 time=59.5 ms
46 bytes from 3.19.94.93: icmp_seq=10 ttl=36 time=51.4 ms
46 bytes from 3.19.94.93: icmp_seq=11 ttl=36 time=50.6 ms
46 bytes from 3.19.94.93: icmp_seq=12 ttl=36 time=58.2 ms
46 bytes from 3.19.94.93: icmp_seq=13 ttl=36 time=58.5 ms
46 bytes from 3.19.94.93: icmp_seq=14 ttl=36 time=55.4 ms
46 bytes from 3.19.94.93: icmp_seq=15 ttl=36 time=56.3 ms
46 bytes from 3.19.94.93: icmp_seq=16 ttl=36 time=57.5 ms
46 bytes from 3.19.94.93: icmp_seq=17 ttl=36 time=52.3 ms
46 bytes from 3.19.94.93: icmp_seq=18 ttl=36 time=64.5 ms
46 bytes from 3.19.94.93: icmp_seq=19 ttl=36 time=54.3 ms
46 bytes from 3.19.94.93: icmp_seq=20 ttl=36 time=57.3 ms
46 bytes from 3.19.94.93: icmp_seq=21 ttl=36 time=54.7 ms
46 bytes from 3.19.94.93: icmp_seq=22 ttl=36 time=59.0 ms
46 bytes from 3.19.94.93: icmp_seq=23 ttl=36 time=59.4 ms
46 bytes from 3.19.94.93: icmp_seq=24 ttl=36 time=57.4 ms
46 bytes from 3.19.94.93: icmp_seq=25 ttl=36 time=62.6 ms
46 bytes from 3.19.94.93: icmp_seq=26 ttl=36 time=60.9 ms
46 bytes from 3.19.94.93: icmp_seq=27 ttl=36 time=56.7 ms
46 bytes from 3.19.94.93: icmp_seq=28 ttl=36 time=66.9 ms
46 bytes from 3.19.94.93: icmp_seq=29 ttl=36 time=57.5 ms
46 bytes from 3.19.94.93: icmp_seq=30 ttl=36 time=52.3 ms
46 bytes from 3.19.94.93: icmp_seq=31 ttl=36 time=52.4 ms
46 bytes from 3.19.94.93: icmp_seq=32 ttl=36 time=61.5 ms
46 bytes from 3.19.94.93: icmp_seq=33 ttl=36 time=49.3 ms
46 bytes from 3.19.94.93: icmp_seq=34 ttl=36 time=63.4 ms
46 bytes from 3.19.94.93: icmp_seq=35 ttl=36 time=70.2 ms
46 bytes from 3.19.94.93: icmp_seq=36 ttl=36 time=61.3 ms
46 bytes from 3.19.94.93: icmp_seq=37 ttl=36 time=62.4 ms
46 bytes from 3.19.94.93: icmp_seq=38 ttl=36 time=54.3 ms
46 bytes from 3.19.94.93: icmp_seq=39 ttl=36 time=53.3 ms
46 bytes from 3.19.94.93: icmp_seq=40 ttl=36 time=53.3 ms
46 bytes from 3.19.94.93: icmp_seq=41 ttl=36 time=62.4 ms
46 bytes from 3.19.94.93: icmp_seq=42 ttl=36 time=51.3 ms
46 bytes from 3.19.94.93: icmp_seq=43 ttl=36 time=49.3 ms
46 bytes from 3.19.94.93: icmp_seq=44 ttl=36 time=58.0 ms
46 bytes from 3.19.94.93: icmp_seq=45 ttl=36 time=64.6 ms
46 bytes from 3.19.94.93: icmp_seq=46 ttl=36 time=74.3 ms
46 bytes from 3.19.94.93: icmp_seq=47 ttl=36 time=74.1 ms
46 bytes from 3.19.94.93: icmp_seq=48 ttl=36 time=117 ms
46 bytes from 3.19.94.93: icmp_seq=49 ttl=36 time=67.3 ms
46 bytes from 3.19.94.93: icmp_seq=50 ttl=36 time=66.8 ms
46 bytes from 3.19.94.93: icmp_seq=51 ttl=36 time=65.4 ms
46 bytes from 3.19.94.93: icmp_seq=52 ttl=36 time=53.4 ms
46 bytes from 3.19.94.93: icmp_seq=53 ttl=36 time=62.5 ms
46 bytes from 3.19.94.93: icmp_seq=54 ttl=36 time=61.6 ms
46 bytes from 3.19.94.93: icmp_seq=55 ttl=36 time=66.5 ms
46 bytes from 3.19.94.93: icmp_seq=56 ttl=36 time=62.2 ms
46 bytes from 3.19.94.93: icmp_seq=57 ttl=36 time=54.6 ms
46 bytes from 3.19.94.93: icmp_seq=58 ttl=36 time=55.0 ms
46 bytes from 3.19.94.93: icmp_seq=59 ttl=36 time=64.5 ms
46 bytes from 3.19.94.93: icmp_seq=60 ttl=36 time=51.2 ms
46 bytes from 3.19.94.93: icmp_seq=61 ttl=36 time=51.3 ms
46 bytes from 3.19.94.93: icmp_seq=62 ttl=36 time=49.9 ms
46 bytes from 3.19.94.93: icmp_seq=63 ttl=36 time=48.3 ms
46 bytes from 3.19.94.93: icmp_seq=64 ttl=36 time=47.3 ms
46 bytes from 3.19.94.93: icmp_seq=65 ttl=36 time=64.4 ms
46 bytes from 3.19.94.93: icmp_seq=66 ttl=36 time=55.3 ms
46 bytes from 3.19.94.93: icmp_seq=67 ttl=36 time=55.4 ms
46 bytes from 3.19.94.93: icmp_seq=68 ttl=36 time=54.3 ms
