,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps]
0,2022-08-11 23:03:26.000000,-96.971939,40.82119,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.59,2.29,2.1,0.18,,,0.973,0.034,0.838,0.027,,,2.59,0.18,,,0.973,0.034,0.838,0.027,,,,,,,,,,,,,
1,2022-08-11 23:03:26.494870,-96.971939,40.82119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2022-08-11 23:03:26.500000,-96.971939,40.82119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,Band 2,650.0,18650.0,10.0,10.0,-103.87,-10.45,-76.02,,,-7.58,12.12,9.67,3.33,1.0,66.67,33.33,0.0,0.0,TM4,3.0,,9.4,15.21,,QPSK,16QAM,,31.0,,,,,,12.82,,,,,,31.0,,,,12.82,,,,,,,,,,18688.0,NonCA,,Band 2,,,,,
3,2022-08-11 23:03:26.600000,-96.971939,40.82119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,Band 2,650.0,18650.0,10.0,10.0,-96.63,-7.69,-71.88,,,-15.53,18.5,10.67,11.0,2.0,0.0,100.0,0.0,0.0,TM4,0.0,,4.0,,16.4,QPSK,,16QAM,6.0,5.0,,,,,0.0,,,,,,6.0,5.0,,,0.0,,,,,,,,,,18688.0,NonCA,NonCA,Band 2,0.726,0.04,45349.0,2515.0,
4,2022-08-11 23:03:26.700000,-96.971939,40.82119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,Band 2,650.0,18650.0,10.0,10.0,-103.42,-8.04,-78.38,,,-22.81,10.67,6.5,8.5,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,16.67,,,,,,,,,,16.67,,,,,,,,,18688.0,NonCA,,Band 2,,,,,
5,2022-08-11 23:03:26.800000,-96.971939,40.82119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,Band 2,650.0,18650.0,10.0,10.0,-103.0,-8.81,-77.25,22.89,,-3.25,13.3,9.25,10.5,2.0,0.0,100.0,0.0,0.0,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,18688.0,NonCA,,Band 2,,,,,
6,2022-08-11 23:03:26.900000,-96.971939,40.82119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,QPSK,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,,,,,,,,,,
7,2022-08-11 23:03:27.000000,-96.971939,40.82119,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,15.0,Band 2,650.0,18650.0,10.0,10.0,-105.77,-12.35,-75.75,,18.94,-13.44,10.13,8.67,7.0,2.0,0.0,100.0,0.0,0.0,TM4,0.0,,,,,,,,,,0.01,0.01,0.0,,,,0.0,0.0,0.0,0.0,,,0.01,,,,0.0,0.0,0.0,0.0,,,,,18688.0,NonCA,,Band 2,,,,,0.0
8,2022-08-11 23:03:27.100000,-96.971939,40.82119,,,,,,,,,,,3.0,37.0,212.0,31.0,4.0,76.0,323.0,31.0,9.0,37.0,310.0,28.0,26.0,52.0,57.0,25.0,,,,,,,,,,,,,,,,,3.18,,9.0,9.5,2.0,0.0,100.0,0.0,0.0,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,
9,2022-08-11 23:03:27.200000,-96.971939,40.82119,-96.97194,40.82119,23:03:27,89.0,134.0,134.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,15.0,Band 2,650.0,18650.0,10.0,10.0,-106.13,-9.56,-79.59,,,-15.4,9.2,7.33,8.0,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,2.0,,,QPSK,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,,18688.0,NonCA,,Band 2,,,,,
